"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1967261908169588993","Sun Sep 14 16:19:23 +0000 2025","0","gue bisa melawan berbagai macam bentuk antis aespa di sini tp klo di tiktok https://t.co/xZ7A76Ll3c","1967261908169588993","https://pbs.twimg.com/media/G00eR08bYAETjQq.jpg","","in","","0","0","0","https://x.com/undefined/status/1967261908169588993","1199668665026674688",
"1967249238544568420","Sun Sep 14 16:14:43 +0000 2025","1","@cloudymiloo oot banget kak itu kan kata sooman sekarang dia aja udah gak di sm. semenjak dia keluar aja aespa baru di jorjoran lagunya Idol lu juga pasti punya bad days Idol lu juga pasti pernah lipsing kalau tujuannya buat jaga vocal mereka mah apa yang salah?","1967260733022101637","","cloudymiloo","in","","0","2","0","https://x.com/undefined/status/1967260733022101637","1427861139661070338",
"1966885630946013693","Sun Sep 14 16:08:51 +0000 2025","0","@aslipaw iya terus ntar dilotre sampe tempat tempatnya juga kalau ga dapet langsung refund (based on aespa kemarin sih)","1967259257570783680","","aslipaw","in","","0","1","0","https://x.com/undefined/status/1967259257570783680","277427769",
"1967181386604818477","Sun Sep 14 16:05:33 +0000 2025","0","@rdl0gok @aespa_official kok ga trima gitu","1967258428168139233","","rdl0gok","in","","0","0","0","https://x.com/undefined/status/1967258428168139233","1821730337082478592",
"1966916422438973446","Sun Sep 14 16:03:14 +0000 2025","0","@wonbingitiz ingyah ntu aku cekcek dulu kamu buka apalagi ia. akan aku support sampe bisa sewa riize asal aku row 1 nanti nontonnya aku mau linked up testi kamu dulu biar warga yaqin pake q. semangat selalu iaa cebin aespa","1967257843641590078","","wonbingitiz","in","","0","0","0","https://x.com/undefined/status/1967257843641590078","150172638",
"1967257599528812652","Sun Sep 14 16:02:16 +0000 2025","0","Semakin banyak video pembuktian semakin membuktikan emang aespa orang2 butuh back dancer ","1967257599528812652","","","in","","0","0","0","https://x.com/undefined/status/1967257599528812652","1350287034846388299",
"1967248067658489864","Sun Sep 14 15:24:23 +0000 2025","5","aespa nasi 9 amk","1967248067658489864","","","in","","0","0","0","https://x.com/undefined/status/1967248067658489864","1330600614380904451",
"1967196117554327791","Sun Sep 14 15:24:19 +0000 2025","0","@steelakim salam kenal yaah sherlyn! semoga kita bisa temenan baik setelah ketemu di satu oa kayak gini yaa cantik anw sayang bangeet ih oktober besok aespa mau lanjutin konser di jepang huhuh gajadi lagi doong aespa tukeran challenge sama h2h di comeback kalian besok? padahal mau ih :(","1967248051049058735","","steelakim","in","","0","0","0","https://x.com/undefined/status/1967248051049058735","755646207410700288",
"1967247695892119700","Sun Sep 14 15:24:00 +0000 2025","0","tapi count on me nya aespa nihh keknya bakalan jadi top 1 bulan ini","1967247968752591257","","yjjjjst","in","","0","0","0","https://x.com/undefined/status/1967247968752591257","1427861139661070338",
"1967247832706166863","Sun Sep 14 15:23:27 +0000 2025","0","menahan diri gak melirik konser aespa dam wish untuk menunggu konser exo","1967247832706166863","","","in","","0","0","0","https://x.com/undefined/status/1967247832706166863","1427056435561521156",
"1967247777899192805","Sun Sep 14 15:23:14 +0000 2025","0","Asli kenapa ya tl tiba2 isinya hate train ke girlgroups (gak cuma aespa doang) plis yg ngelike2in beginian bub gweh","1967247777899192805","","","in","","0","0","0","https://x.com/undefined/status/1967247777899192805","87885526",
"1967241125766512840","Sun Sep 14 15:20:12 +0000 2025","2","tapi gue juga termasuk MY bingung bgt sbnrnya kek... effort yg bisa gue lakukan saat ini adalah ga ikut hype klo aespa pake produk yg disaranin BDS buat boykot. tpi bingung jujur Maaf FREE PALESTINE GUYSS","1967247012832952595","","zkonzzz","in","","0","1","0","https://x.com/undefined/status/1967247012832952595","1460492083614011393",
"1966994555972317444","Sun Sep 14 15:18:45 +0000 2025","0","@yuuzimin Ngobrolin kapan kita ada collab lagi yuk... Aku pengen collab lagi sama aespa. Asiknyaaa yang habis perform di Amerika. Eh iya selamat comeback ya! Kok aku belum dikasih albumnya sih?! Aku habis world tour nih sama Seulgi hehehe.","1967246651015512536","","yuuzimin","in","","0","1","0","https://x.com/undefined/status/1967246651015512536","1181468905",
"1967246039351689641","Sun Sep 14 15:16:20 +0000 2025","0","Lah kenapa jadi bawa taeyeon?? Lu lagi w4r soal aespa??? Dia bukan tameng tiap artis sm di drag bgsd.","1967246039351689641","","","in","","0","1","0","https://x.com/undefined/status/1967246039351689641","1872872897586577412",
"1967239029520511368","Sun Sep 14 15:15:23 +0000 2025","0","@cloudymiloo udah ya kak jangan insecure lagi sama aespa Idol kakak mah mainnya global aespa mah cuma kabupaten aja","1967245803686404121","","cloudymiloo","in","","0","2","0","https://x.com/undefined/status/1967245803686404121","1427861139661070338",
"1967244962200011102","Sun Sep 14 15:12:03 +0000 2025","1","kata gue yg bilang aespa ga punya star power sih maksa bgt ya wkwk. aji mumpung bgt buat hate aespa sampe segala hal dikomentarin waaupun maksa wkwk","1967244962200011102","","","in","","0","0","0","https://x.com/undefined/status/1967244962200011102","853579351287226369",
"1967181386604818477","Sun Sep 14 15:11:49 +0000 2025","0","@aespa_official CANTIK BGT 2 BIDADARI","1967244902401708166","","aespa_official","in","","0","0","0","https://x.com/undefined/status/1967244902401708166","1939674378687627264",
"1967239029520511368","Sun Sep 14 15:10:02 +0000 2025","0","@cloudymiloo iya deh aespa emang aib korea","1967244454026461237","","cloudymiloo","in","","0","1","0","https://x.com/undefined/status/1967244454026461237","1427861139661070338",
"1967244068020461969","Sun Sep 14 15:08:30 +0000 2025","0","Hmmm taeyeon lagi yg kena padahal lagi war buat belain aespa kan ya :')","1967244068020461969","","","in","","0","0","0","https://x.com/undefined/status/1967244068020461969","1059264258515423233",
"1967181386604818477","Sun Sep 14 15:07:38 +0000 2025","0","@ursweetpeach_ @aespa_official Cantikkkk banget sayang pacarku","1967243853041430664","","ursweetpeach_","in","","0","1","0","https://x.com/undefined/status/1967243853041430664","1520638627738714112",
"1967243021352861771","Sun Sep 14 15:04:20 +0000 2025","2","Apakabar itu hate train dr jaman debut smpk era girls. Brooh itu bukan waktu yg lama mys ngelian fandom2 lain pd gerudukan nge hate aespa Emang agak lain mereka tuh belagak lupa apa yg mereka perbuat dulu","1967243021352861771","","","in","","0","1","1","https://x.com/undefined/status/1967243021352861771","823371269777166337",
"1967181386604818477","Sun Sep 14 15:03:11 +0000 2025","0","@aespa_official Giselle cantik bgt bener bener auranya gilaaa","1967242730037477644","","aespa_official","in","","0","0","0","https://x.com/undefined/status/1967242730037477644","1715299188056141825",
"1967241623143846392","Sun Sep 14 15:00:06 +0000 2025","0","Seakan mereka lupa yg 2022 ngasih hate train gk habis2 ke aespa. Dibales playing victim mulu bilang stop bikin ribut ke grub lain. Tp grub lain itu jg yg dulunya ngehate aespa","1967241956603691167","","Bluu_Winsky01","in","","0","0","0","https://x.com/undefined/status/1967241956603691167","823371269777166337",
"1967231696849547335","Sun Sep 14 14:59:44 +0000 2025","0","@_Jeonghanniyoon Aespa itu oppa 8 kali dia berbuat curang nda ada minta maaf sama anak GA samsek argg","1967241863540486386","","_Jeonghanniyoon","in","","0","0","0","https://x.com/undefined/status/1967241863540486386","775746778050076673",
"1967241623143846392","Sun Sep 14 14:58:47 +0000 2025","5","Sblm debut aja aespa kena hate dr berbagai macam fandom bahkan baru debut jg dihate sana sini dr berbagai fandom Pas aespa sukses mys pd nyerang balik dan itu menurut kalian salah? Terus yg fandom2 lain lakuin pas dulu itu apa? Jd mys kudu diem aja?","1967241623143846392","","","in","","0","1","0","https://x.com/undefined/status/1967241623143846392","823371269777166337",
"1967241125766512840","Sun Sep 14 14:56:48 +0000 2025","2","sbnrnya my tuh emg tone deaf. kek aespa dpt brand yg di boycott aja mrk ttp promosiin wkwkwkwk kocak si tapi emg gtu. jadi inget jijel prnh ngapus postingan yg ada brand boykot EH SM malah ngirim mrk ke mekdl ettt dah kata gueee.","1967241125766512840","","","in","","1","1","0","https://x.com/undefined/status/1967241125766512840","1460492083614011393",
"1967161022961312042","Sun Sep 14 14:26:53 +0000 2025","0","@tbzuyi bener. siapa yang gamau sama karina aespa cabang bojong","1967233596487573946","","tbzuyi","in","","0","0","0","https://x.com/undefined/status/1967233596487573946","1371852977393258500",
"1966824479692386645","Sun Sep 14 14:26:28 +0000 2025","2","@knanbluu @syonsuoh Anehnya abis kena hate abis abisan sama twtstns pasti selalu ada aja gebrakannya aespa mah https://t.co/HGmfyW0HsT","1967233492636549151","https://pbs.twimg.com/tweet_video_thumb/G00EbeybgAETu-P.jpg","knanbluu","in","","0","1","1","https://x.com/undefined/status/1967233492636549151","717361421340643332",
"1967232734440698200","Sun Sep 14 14:23:27 +0000 2025","0","Menurut gue memang aespa dancenya sering nggak sinkron sih. Nah comeback kemarin emg beberapa part butuh bgt backup dancer agar performnya on point. Jadi kemarin agak kurang ya.. backsoundnya juga sering kegedean ya kl ini bukan salah aespa. Semoga jadi pelajaran aja ya.","1967232734440698200","","","in","","0","0","0","https://x.com/undefined/status/1967232734440698200","1657568312",
"1964685637384282293","Sun Sep 14 14:20:56 +0000 2025","0","@aerichans KOK GINI PERTANYAANNYA.. JAWABANKU.. GAK ADA YA AKU SUKA SEMUA LAGI AESPA WKWKWKWKK YAUDAH AYO MAIN DI GUNUNG LAINN. kugendong mau..? tapi gendongnya dilepas pas di ujung tebing ya kak ^^","1967232099972444220","","aerichans","in","","0","0","0","https://x.com/undefined/status/1967232099972444220","1394892497680158724",
"1967231696849547335","Sun Sep 14 14:20:04 +0000 2025","0","@_Jeonghanniyoon Emosi oppa masih aja denial. Jadi kadiv 2x di projek aespa acc dia lolos 8 kali ada gila2nya mana gaada minta maaf sama crew sama sekali","1967231881809916163","","_Jeonghanniyoon","in","","1","1","0","https://x.com/undefined/status/1967231881809916163","775746778050076673",
"1967231404783354075","Sun Sep 14 14:18:10 +0000 2025","0","Stop denial ancrit ga sadar ga sadar pala lu gue gedik ya!!! Ya sadar lah kocak berkali2 lu menangin n lu klaim ga sekali dua kali yaaa bahlil tapi sering!!! Di aespa 8x di skz 2 di day6 2 di fromis_9 5 di marklee 5 di mingie 2 juga kan?sama dimana lagi hayo banyak!!!!","1967231404783354075","","","in","","3","0","0","https://x.com/undefined/status/1967231404783354075","775746778050076673",
"1967231301465092460","Sun Sep 14 14:17:46 +0000 2025","0","Udah mau 5 tahun masih ngandelin backtrack trs? Kasih mereka live vocal please. Vocal bagus diumpetin mulu. @aespa_official @SMTOWNGLOBAL","1967231301465092460","","","in","","0","0","0","https://x.com/undefined/status/1967231301465092460","236304679",
"1967231230421958886","Sun Sep 14 14:17:29 +0000 2025","0","nunggu ticketing aespa bangkok dan hongkong https://t.co/CphrtYA0WZ","1967231230421958886","https://pbs.twimg.com/media/G00CX9ZasAASRUB.jpg","","in","","0","0","0","https://x.com/undefined/status/1967231230421958886","1217401558620524549",
"1967231011730919779","Sun Sep 14 14:16:37 +0000 2025","0","pre order aespa rich man pop up md close besok malam! bagi yg mau order bisa langsung isi form ","1967231011730919779","","","in","","0","0","1","https://x.com/undefined/status/1967231011730919779","1565951527973720064",
"1967229932490375625","Sun Sep 14 14:15:10 +0000 2025","0","@LighterHaewon kamu masuk aespa haewon","1967230645853401212","","LighterHaewon","in","","0","1","0","https://x.com/undefined/status/1967230645853401212","3195701219",
"1967216565432332585","Sun Sep 14 14:13:34 +0000 2025","0","@notkarinafr nanti ea blm dateng yang aespa udh ak skrinsut ya twit km awas tidac beli nnti ","1967230243254800601","","notkarinafr","in","","0","1","0","https://x.com/undefined/status/1967230243254800601","1419459493583196165",
"1967228829644316905","Sun Sep 14 14:07:56 +0000 2025","0","mau bada mau renan mau lee jung semuanya juga sama2 ngasih choreo buruk ke aespa yg bikin mereka di drag mungkin masalahnya bukan di choreographer nya tp di hal lain ","1967228829644316905","","","in","","0","0","0","https://x.com/undefined/status/1967228829644316905","1909829645731872770",
"1967228591013597218","Sun Sep 14 14:07:00 +0000 2025","0","di tiktok ada yg minta saran nama anak yg ada unsur aespa nya gua ijbolisme sama 3 nama ahmad geddon don't you know ahmad syafiq sama nurwhiplash... KEK KOCAK BANGET AMJRITTTZ terkompolkompol bacanya","1967228591013597218","","","in","","0","0","0","https://x.com/undefined/status/1967228591013597218","1559813069236498438",
"1967218656888357012","Sun Sep 14 14:06:32 +0000 2025","0","@jongseogp @mfselfol @wintrr Kenapa ya sekarang gak kelihatan gitu... itu menfess cari anak ENHYPEN sama aespa buat bikin SQ.","1967228473401061491","","jongseogp","in","","0","0","0","https://x.com/undefined/status/1967228473401061491","1436718721561628678",
"1965282880319611152","Sun Sep 14 14:06:29 +0000 2025","0","@ningaespaa @donghyugz @imwintehr giselle aespa juga udah kelaparan banget","1967228462974050709","","ningaespaa","in","","0","0","0","https://x.com/undefined/status/1967228462974050709","1877669575950770176",
"1967228451414540330","Sun Sep 14 14:06:26 +0000 2025","0","Cindy aespa manggung https://t.co/C8pGxSCPTl","1967228451414540330","https://pbs.twimg.com/ext_tw_video_thumb/1967227656233218048/pu/img/ZD6UzfTToEru9xvA.jpg","","in","","0","0","0","https://x.com/undefined/status/1967228451414540330","3290003568",
"1967228081221116353","Sun Sep 14 14:04:58 +0000 2025","0","Ngomongnya jgn jadiin ajang fanwar &amp; kompetisi tpi merekanya sndiri yg nyeret2 idol2 lain jir org aneh. Udah berapa idol yg keseret sama mrkf? Dy hc rj ty aespa exo jg. Besok siapa lg yang mau disenggol? Mau gw bikinin list sekalian biar ga pusing gali2 kesalahan idol lain?","1967228081221116353","","","in","","0","1","0","https://x.com/undefined/status/1967228081221116353","1946595928309383168",
"1967227699820421388","Sun Sep 14 14:03:27 +0000 2025","0","Ngeri liat komen2 ttg aespa","1967227699820421388","","","in","","0","0","0","https://x.com/undefined/status/1967227699820421388","1360833863795138561",
"1967227432567787950","Sun Sep 14 14:02:23 +0000 2025","0","nih aespa pada kemana ya?","1967227432567787950","","","in","","0","0","0","https://x.com/undefined/status/1967227432567787950","1611733773565202434",
"1967209550613983545","Sun Sep 14 14:01:22 +0000 2025","0","@HIBIKINingning Semoga aku bisa jadi member ke-5 aespa","1967227173154230437","","HIBIKINingning","in","","0","1","0","https://x.com/undefined/status/1967227173154230437","1956514726407753728",
"1966850561694896531","Sun Sep 14 14:00:50 +0000 2025","0","@zinter harus boleh enggaa sih?!? aku sebagai leader aespa siap maju buat nelponin linekeepers 2x24 jam supaya mereka beneran engga lupa buat nyiapin panggung buat kita tenang ajaa cayaanggg!! ‍ nanti kita gebrak TCS sampe gempa kecil okeeey? ","1967227040056381549","","zinter","in","","0","0","0","https://x.com/undefined/status/1967227040056381549","755646207410700288",
"1967227021018456556","Sun Sep 14 14:00:45 +0000 2025","0","Liat aespa dihujat pas tampil di amerika kek dejavu dulu juga snsd dihujat juga","1967227021018456556","","","in","","0","1","0","https://x.com/undefined/status/1967227021018456556","497028110",
"1967226995139572011","Sun Sep 14 14:00:39 +0000 2025","0","padahal aespa ni dari awal debut udah kena hate train apalagi pas coachella mpe ga berani buka twitter saat itu sangking ngerinya ini mah hanya serpihan. lucunya idolnya mah akrab wae apalagi yang sekarang hate trainnya ya terlalu maksa kek buzzer jir.","1967226995139572011","","","in","","0","1","0","https://x.com/undefined/status/1967226995139572011","3285139338",
"1967181386604818477","Sun Sep 14 14:00:30 +0000 2025","0","@aespa_official @kurioscity u hanap ur karina","1967226956568740087","","aespa_official","in","","0","0","0","https://x.com/undefined/status/1967226956568740087","1642419414665695233",
"1967226810607006054","Sun Sep 14 13:59:55 +0000 2025","0","lama lama gue mute juga nih anjir keyword aespa berisik bgt di tl ga kelar kelar","1967226810607006054","","","in","","0","0","0","https://x.com/undefined/status/1967226810607006054","342663664",
"1967225733467763181","Sun Sep 14 13:55:38 +0000 2025","1","Kenapasih suka bgt lipsync aespa sumpah suara asli mereka kan bagus semua. Klo emg dance nya gabagus seengganya bisa serve di live singing nya. Kasian jd dicaci maki hufthhh SM gajelas.","1967225733467763181","","","in","","0","0","0","https://x.com/undefined/status/1967225733467763181","708354816",
"1967193963628294373","Sun Sep 14 13:54:10 +0000 2025","0","6. Date: 07 - 12 September 2025 Act: Twibbon DAY6 AESPA ILLIT Jiwoo Wony Yujin Chaeng Sungchan Yeonjun. (9). P: 450 D: 4.500 [https://t.co/lwWkTFjMDL] Total : P: 750 D: 7550","1967225363026878493","","im_Linyi","in","","0","0","0","https://x.com/undefined/status/1967225363026878493","2868313125",
"1967225171875701020","Sun Sep 14 13:53:24 +0000 2025","0","Mulai ngestan aespa apalagi lagu2 solo membernya bagus2 musiknya.","1967225171875701020","","","in","","0","0","0","https://x.com/undefined/status/1967225171875701020","3106160179",
"1967225062739808601","Sun Sep 14 13:52:58 +0000 2025","0","kenapa aespa lagi gw gamau buka tiktok","1967225062739808601","","","in","","0","0","0","https://x.com/undefined/status/1967225062739808601","1281238467444240385",
"1967038257088405876","Sun Sep 14 13:52:33 +0000 2025","0","@Jooyezon kalo ga keren bukan aespa namanyaaa","1967224955650936844","","Jooyezon","in","","0","0","0","https://x.com/undefined/status/1967224955650936844","4640449394",
"1967199450033791225","Sun Sep 14 13:51:46 +0000 2025","0","@screwdefact @NCTsmtown @aespa_official @IVE_twt MAKASIH IDAH SUPPORT HAECHANKU","1967224760976445799","","screwdefact","in","","0","1","0","https://x.com/undefined/status/1967224760976445799","1822138766649167872",
"1967218656888357012","Sun Sep 14 13:50:57 +0000 2025","0","@mfselfol ANGKUT GUE NUNNNN. ni-ki aespa hadir https://t.co/ebrpDQMPkV","1967224552456614231","https://pbs.twimg.com/media/G0z8TdpaIAEhQip.jpg","mfselfol","in","","0","0","0","https://x.com/undefined/status/1967224552456614231","407608427",
"1967176188008538564","Sun Sep 14 13:48:43 +0000 2025","0","@ningsley kasian jadi aespa disalahin mulu","1967223990000496862","","ningsley","in","","0","0","0","https://x.com/undefined/status/1967223990000496862","837460095717912576",
"1967223641478975855","Sun Sep 14 13:47:20 +0000 2025","2","Ikut nimbrung masalah aespa Yg jadi masalah itu SM ga pernah belajar. Mereka itu gg rata2 kurang di dance mereka lebih merujuk ke vocal. Yg gua heran mereka ngasih dance nya tuh yg susah weh daripada ngasih dance susah mending belajar sinkron.","1967223641478975855","","","in","","1","2","0","https://x.com/undefined/status/1967223641478975855","996716404014383104",
"1967200944619159975","Sun Sep 14 13:46:49 +0000 2025","0","@selfolssi minjeong-ah aku mau! aku mau aku mau aku mau. aku belum ada sq aespa dan homeless nih huhu. aku siap gendong upchar kalian juga deh! &lt;wink&gt; https://t.co/KLr1c2KNXX","1967223512885772488","https://pbs.twimg.com/media/G0z7WzbbAAEhY_-.jpg","selfolssi","in","","0","0","0","https://x.com/undefined/status/1967223512885772488","260153858",
"1967216313941852631","Sun Sep 14 13:18:13 +0000 2025","3","Mental advocate menghilang klo soal aespa","1967216313941852631","","","in","","0","0","1","https://x.com/undefined/status/1967216313941852631","1676641595725324295",
"1967216303779069967","Sun Sep 14 13:18:10 +0000 2025","0","[PO] WTS AESPA Official Lightstick Ver.2 Harga: Rp750.000 DP: Rp300.000 Close Order: 8 September Rilis: 15 September 100% Official Sistem PO mohon sabar ya chingudeul~ https://t.co/Bs6cZG9hrL https://t.co/QRjHBPPphJ","1967216303779069967","https://pbs.twimg.com/media/G0z0pPfbUAATWqU.jpg","","in","","1","0","0","https://x.com/undefined/status/1967216303779069967","1332877726567469058",
"1967191671818391978","Sun Sep 14 13:16:02 +0000 2025","0","@starfess bernadya yang selalu nyempil diantara aespa https://t.co/KJyZb9rgt6","1967215765318447235","https://pbs.twimg.com/media/G0z0TudbgAATQAB.jpg","starfess","in","","0","0","0","https://x.com/undefined/status/1967215765318447235","1291364062446514176",
"1967215401324204165","Sun Sep 14 13:14:35 +0000 2025","0","wts sharing sell md aespa rich man online purchase MD only multi strap 200k dp 100k cicil sampai arrived ina️ Kalo cari md lain boleh dm aja start shipping web 24 nov ️ PC t. lfb merch karina giselle winter ningning ikat pinggang","1967215401324204165","","","in","","0","0","0","https://x.com/undefined/status/1967215401324204165","1241909974541824001",
"1967214959093592496","Sun Sep 14 13:12:49 +0000 2025","0","aespa tuh dah balek korea belom sih?","1967214959093592496","","","in","","0","0","0","https://x.com/undefined/status/1967214959093592496","1579124303358210049",
"1967214513918468181","Sun Sep 14 13:11:03 +0000 2025","0","event fashion show aespa roblox tuh cek dimana deh? aku ga main tpi nyuruh adekku yg main","1967214513918468181","","","in","","0","2","0","https://x.com/undefined/status/1967214513918468181","1274920310043623431",
"1967213784336068834","Sun Sep 14 13:10:04 +0000 2025","0","@zimzalabitc setelah 127 skrng dream next aespa ga sih kak ","1967214263434698791","","zimzalabitc","in","","0","0","0","https://x.com/undefined/status/1967214263434698791","1738512535865946112",
"1967213720251380178","Sun Sep 14 13:08:08 +0000 2025","0","maaf lupa skrg aku bagian dari aespa juga","1967213776824074375","","HIBIKIGiselle","in","","1","0","0","https://x.com/undefined/status/1967213776824074375","1366397251740835846",
"1967087070738084090","Sun Sep 14 13:04:13 +0000 2025","0","@adhiefahmi Tapi minimal jadi punya cv pernah muncak sama Karina Aespa ","1967212792878158004","","adhiefahmi","in","","0","0","0","https://x.com/undefined/status/1967212792878158004","98939482",
"1967212423796158786","Sun Sep 14 13:02:45 +0000 2025","0","LM followan with Karina Aespa yuks jangan lupa fb tapi ya","1967212423796158786","","","in","","0","0","159","https://x.com/undefined/status/1967212423796158786","772259972730105857",
"1967181386604818477","Sun Sep 14 12:56:08 +0000 2025","0","@aespa_official LAH TARGETNYA INI AKU","1967210759890567557","","aespa_official","in","","0","0","0","https://x.com/undefined/status/1967210759890567557","1711638760482611200",
"1967146020011471184","Sun Sep 14 12:55:48 +0000 2025","0","@mossasawrs dan anehnya mereka ga pernah muji atau bahas akanen padahal koreografi Pink hoodie buatan akanen tuh salah satu koreo terbaik aespa","1967210674620428324","","mossasawrs","in","","0","1","0","https://x.com/undefined/status/1967210674620428324","1530001928973078528",
"1967210489382920252","Sun Sep 14 12:55:04 +0000 2025","0"," malem Kamu lg cari GO khusus AESPA my yah? Buruan join ke -&gt; Sharing by Chi by @katayinebluu skrg https://t.co/vxSxKaQzEX - dom JOGJA - linkDIBAWAH ya","1967210489382920252","","","in","","0","0","0","https://x.com/undefined/status/1967210489382920252","986808966121336832",
"1964255289336557708","Sun Sep 14 12:52:57 +0000 2025","0","@Zheyouan berani gaji berapa ya kak? apa boleh req gaji dulu? :o THANK YOUUUU GEGE! jangan bosen aespa comeback terus ya :l","1967209959286079979","","Zheyouan","in","","0","0","0","https://x.com/undefined/status/1967209959286079979","2472247507",
"1967205796715839807","Sun Sep 14 12:52:31 +0000 2025","3","@lofabees @roblox_fess cari map aespa the block kak. terus liat di event (sblm masuk ke map) buat liatt jadwalnya. Misal km liat jadwalnya tgl 16 sept jam 10.00 sebisa mungkin udah masuk mapnya 10 menit sblm itu","1967209847767892170","","lofabees","in","","2","3","0","https://x.com/undefined/status/1967209847767892170","1039438550633086976",
"1967189260064497970","Sun Sep 14 12:51:18 +0000 2025","1","@rendang_naga Pertama kali ngeliat grup punya teori mulu kan pokoknya klo gerhana ni biasanya ada berita dri exo. Dulu se excited itu mangkanya pas ada aespa jadi seru lagi tp konsempnya udh ga diterusan kekny","1967209542179340689","","rendang_naga","in","","0","1","0","https://x.com/undefined/status/1967209542179340689","1609197219890212865",
"1967209268828151945","Sun Sep 14 12:50:13 +0000 2025","56","maaf tp dr kemarin ngeliatin ini tu semakin fans aespa menunjukkan video semakin membuktikan sebaliknya .kayak membenarkan apa yg lg dibahas rame2","1967209268828151945","","","in","","2","0","1","https://x.com/undefined/status/1967209268828151945","1430534489743106052",
"1966644921953124783","Sun Sep 14 12:49:32 +0000 2025","0","@jjahexyz_ @roblox_fess itu tunggu event pokoknya tiap 2 jam sekalii km masuk mapnya ntar tuh kaya ada tulisan event aespa dimulai dalam sekian jam sekian menit gitu","1967209098048623007","","jjahexyz_","in","","0","0","0","https://x.com/undefined/status/1967209098048623007","1483036887174778883",
"1967208420773404749","Sun Sep 14 12:46:51 +0000 2025","0","Supo semua duk tunjuk idol masing-masing selamo tapi tunjuk se angle jah hahaha Memang selamo la play safe sungguh. Aespa pulok cameraman tu gapo doh zoom in zoom out tak kena gapo timing langsung","1967208420773404749","","","in","","0","0","0","https://x.com/undefined/status/1967208420773404749","1847528259346714626",
"1967202451066654752","Sun Sep 14 12:23:07 +0000 2025","0","Lebih ke dancenya aespa butuh camera works biar lebih dinamis. Ada kok yg kamera worknya b aja tp krn dancenya tipe yg energic ya bagus aja. Nah masalahnya SM masa gak kepikiran sampe sini","1967202451066654752","","","in","","0","0","0","https://x.com/undefined/status/1967202451066654752","1874420664964431872",
"1967155608890781697","Sun Sep 14 12:22:47 +0000 2025","0","@lemhaechan ofkorss sapa yang tidak mengenali maknae aespa ini. ","1967202367201521705","","lemhaechan","in","","0","0","0","https://x.com/undefined/status/1967202367201521705","733026348856279040",
"1967181386604818477","Sun Sep 14 12:22:40 +0000 2025","0","@rintaengan @aespa_official WKWKWKWKWKW SALTING BRUTAL","1967202337849745810","","rintaengan","in","","0","1","0","https://x.com/undefined/status/1967202337849745810","387061075",
"1967202289111953614","Sun Sep 14 12:22:29 +0000 2025","0","cocok join aespa","1967202289111953614","","","in","","0","0","0","https://x.com/undefined/status/1967202289111953614","1447240186006437889",
"1967201907660960117","Sun Sep 14 12:20:58 +0000 2025","0","gua fans aespa &amp; bp.. masalahnya bukan cuma camerawork tpi dri SM kga bisa nyesuain acara ya. minimal dance nya diganti gituu jgn ngikutin rill nya (kyk YG suka ganti dance sesuai acaranya lgi gmn). jdi g keliatan akward sayang bgtt","1967201907660960117","","","in","","0","0","0","https://x.com/undefined/status/1967201907660960117","1257040622990450688",
"1966855891904590076","Sun Sep 14 12:20:26 +0000 2025","0","@pimwinter Waduh kaga bahaya kah win ke dorm aespa? Wkwk oh ini ceritanya gw dipalak ya","1967201774156296303","","pimwinter","in","","0","0","0","https://x.com/undefined/status/1967201774156296303","65296836",
"1966956370865123620","Sun Sep 14 12:19:53 +0000 2025","0","@stressbgtsu Makanya aji mumpung kan mirip era cc deh hate nya tpi sih biasany abis ini ada gebrakan dr aespa wkwk alias dibayar kontan as tumbal kali","1967201634477641957","","stressbgtsu","in","","0","0","0","https://x.com/undefined/status/1967201634477641957","843724922320908289",
"1967201572355809722","Sun Sep 14 12:19:38 +0000 2025","0","wts ive h2h aespa dll https://t.co/7WQfY7gInG","1967201572355809722","https://pbs.twimg.com/media/G0znZrva0AAzibe.jpg","","in","","0","0","0","https://x.com/undefined/status/1967201572355809722","1830931352352628737",
"1967182135250620743","Sun Sep 14 12:14:37 +0000 2025","0","@O_OeeO_O plis iyaa.... bahkan aespa juga begitu","1967200310037979176","","O_OeeO_O","in","","0","1","0","https://x.com/undefined/status/1967200310037979176","1766206228827348992",
"1967195771004195174","Sun Sep 14 12:14:15 +0000 2025","0","gua sekarang klo ada yg hate aespa ya balas lah ngapain diam aja udah cukup dulu diam aja di saat fandom busuk itu hate ke aespa ","1967200216651813021","","uritongtong","in","","0","0","0","https://x.com/undefined/status/1967200216651813021","1489199240966381574",
"1967195771004195174","Sun Sep 14 12:13:06 +0000 2025","1","aespa selalu dibenci sejak pra-debut jadi apa yang kalian harapkan dari penggemar mereka? diam aja? semua orang berhak membalas dan kebencian yang didapat aespa udh parah banget dari since debut","1967199929849536793","","uritongtong","in","","0","0","0","https://x.com/undefined/status/1967199929849536793","1489199240966381574",
"1966884150461559188","Sun Sep 14 12:12:31 +0000 2025","0","@KFloopNet Ini beneran aespa begini...?","1967199782407135254","","KFloopNet","in","","0","0","0","https://x.com/undefined/status/1967199782407135254","1918499693245710336",
